EUR/USD,20160729 20:51:38.809,1.11763,1.11769
EUR/USD,20160729 20:51:38.881,1.11763,1.11769
EUR/USD,20160729 20:51:39.044,1.11763,1.11769
EUR/USD,20160729 20:51:39.125,1.11763,1.11769
EUR/USD,20160729 20:51:40.906,1.11763,1.11769
EUR/USD,20160729 20:51:41.277,1.11763,1.11769
EUR/USD,20160729 20:51:41.746,1.11763,1.11769
EUR/USD,20160729 20:51:41.969,1.11763,1.11769
EUR/USD,20160729 20:51:42.204,1.11763,1.11769
EUR/USD,20160729 20:51:42.673,1.11763,1.11769
EUR/USD,20160729 20:51:43.546,1.11763,1.11768
EUR/USD,20160729 20:51:43.710,1.11763,1.11769
EUR/USD,20160729 20:51:43.737,1.11763,1.11769
EUR/USD,20160729 20:51:43.933,1.11763,1.11769
EUR/USD,20160729 20:51:45.114,1.11763,1.11768
EUR/USD,20160729 20:51:45.158,1.11763,1.11769
EUR/USD,20160729 20:51:45.322,1.11763,1.11769
EUR/USD,20160729 20:51:45.753,1.11763,1.11769
EUR/USD,20160729 20:51:46.077,1.11763,1.11768
EUR/USD,20160729 20:51:46.209,1.11763,1.11768
EUR/USD,20160729 20:51:46.422,1.11763,1.11768
EUR/USD,20160729 20:51:46.435,1.11763,1.11768
EUR/USD,20160729 20:51:47.148,1.11763,1.11768
EUR/USD,20160729 20:51:47.350,1.11763,1.11768
EUR/USD,20160729 20:51:48.326,1.11763,1.11767
EUR/USD,20160729 20:51:48.538,1.11761,1.11765
EUR/USD,20160729 20:51:48.541,1.11759,1.11764
EUR/USD,20160729 20:51:48.543,1.11759,1.11765
EUR/USD,20160729 20:51:48.548,1.11759,1.11764
EUR/USD,20160729 20:51:49.045,1.11759,1.11765
EUR/USD,20160729 20:51:49.170,1.1176,1.11765
EUR/USD,20160729 20:51:49.219,1.1176,1.11766
EUR/USD,20160729 20:51:49.379,1.1176,1.11766
EUR/USD,20160729 20:51:49.405,1.11758,1.11766
EUR/USD,20160729 20:51:49.420,1.11757,1.11765
EUR/USD,20160729 20:51:49.435,1.11759,1.11767
EUR/USD,20160729 20:51:49.561,1.11758,1.11766
EUR/USD,20160729 20:51:49.562,1.11759,1.11767
EUR/USD,20160729 20:51:49.566,1.1176,1.11768
EUR/USD,20160729 20:51:49.607,1.11761,1.11769
EUR/USD,20160729 20:51:49.623,1.1176,1.11768
EUR/USD,20160729 20:51:49.747,1.11761,1.11769
EUR/USD,20160729 20:51:49.816,1.11763,1.11771
EUR/USD,20160729 20:51:49.934,1.11763,1.11772
EUR/USD,20160729 20:51:49.936,1.11764,1.11772
EUR/USD,20160729 20:51:49.939,1.11763,1.11772
EUR/USD,20160729 20:51:49.964,1.11763,1.11773
EUR/USD,20160729 20:51:50.144,1.11763,1.11773
EUR/USD,20160729 20:51:50.348,1.11762,1.11772
EUR/USD,20160729 20:51:50.417,1.11762,1.11772
EUR/USD,20160729 20:51:50.560,1.11762,1.11771
EUR/USD,20160729 20:51:50.760,1.11762,1.11771
EUR/USD,20160729 20:51:51.201,1.11762,1.11771
EUR/USD,20160729 20:51:51.258,1.11762,1.11771
EUR/USD,20160729 20:51:51.737,1.11762,1.11771
EUR/USD,20160729 20:51:52.215,1.11762,1.11771
EUR/USD,20160729 20:51:52.370,1.11764,1.11773
EUR/USD,20160729 20:51:52.372,1.11765,1.11775
EUR/USD,20160729 20:51:52.451,1.11765,1.11775
EUR/USD,20160729 20:51:52.587,1.11765,1.11774
EUR/USD,20160729 20:51:52.653,1.11764,1.11773
EUR/USD,20160729 20:51:52.795,1.11763,1.11773
EUR/USD,20160729 20:51:52.839,1.11763,1.11773
EUR/USD,20160729 20:51:53.082,1.11763,1.11773
EUR/USD,20160729 20:51:53.435,1.11763,1.11773
EUR/USD,20160729 20:51:53.475,1.11764,1.11773
EUR/USD,20160729 20:51:53.614,1.11764,1.11774
EUR/USD,20160729 20:51:53.659,1.11764,1.11774
EUR/USD,20160729 20:51:54.136,1.11764,1.11774
EUR/USD,20160729 20:51:55.954,1.11764,1.11773
EUR/USD,20160729 20:51:56.270,1.11764,1.11773
EUR/USD,20160729 20:51:57.151,1.11764,1.11773
EUR/USD,20160729 20:51:57.334,1.11764,1.11773
EUR/USD,20160729 20:51:58.337,1.11764,1.11773
EUR/USD,20160729 20:51:58.728,1.11763,1.11772
EUR/USD,20160729 20:51:58.910,1.11763,1.11772
EUR/USD,20160729 20:51:58.963,1.11763,1.11772
EUR/USD,20160729 20:51:59.379,1.11763,1.11772
EUR/USD,20160729 20:51:59.887,1.11766,1.11774
EUR/USD,20160729 20:51:59.913,1.11766,1.11776
EUR/USD,20160729 20:51:59.924,1.11768,1.11777
EUR/USD,20160729 20:52:00.090,1.11767,1.11776
EUR/USD,20160729 20:52:00.091,1.11766,1.11775
EUR/USD,20160729 20:52:00.149,1.11766,1.11775
EUR/USD,20160729 20:52:00.285,1.11766,1.11776
EUR/USD,20160729 20:52:00.287,1.11766,1.11775
EUR/USD,20160729 20:52:00.288,1.11765,1.11774
EUR/USD,20160729 20:52:00.290,1.11766,1.11775
